NVT Name,Summary,Affected Software/OS,target,id
Python Multiple Vulnerabilities (Mar 2024) - Linux,Python is prone to multiple vulnerabilities.,"Python prior to version 3.8.19, 3.9.x prior to 3.9.19, 3.10.x
  prior to 3.10.14, 3.11.x prior to 3.11.8 and 3.12.x prior to 3.12.2.",VendorFix,7831454c-f219-4257-b816-085e462aff85
Python 2.7 < 3.4 DoS Vulnerability (bpo-14621) - Linux,Python is prone to a denial of service (DoS) vulnerability.,Python 2.7 before 3.4.,VendorFix,e68a8f95-5360-4610-979e-881ad20ce925
"Python < 3.2.6, 3.3.x < 3.3.3 Wildcard DoS Vulnerability (bpo-17980) - Linux",Python's ssl.match_hostname() trips over crafted wildcard names.,Python before 3.2.6 and 3.3 before 3.3.3.,VendorFix,f1965535-e264-4bc8-b932-aef9a55002a3
Python Use After Free Vulnerability (May 2025) - Linux,Python is prone to an use after free vulnerability.,"Python prior to version 3.9.23, 3.10.x prior to 3.10.18, 3.11.x
  prior to 3.11.13, 3.12.x prior to 3.12.11 and 3.13.x prior to 3.13.4.",VendorFix,5d3e0caa-fb10-4b2f-876a-63897e208dc2
Python DoS Vulnerability (Jun 2025) - Linux,Python is prone to a denial of service (DoS) vulnerability.,"Python prior to version 3.9.24, 3.10.x prior to 3.10.19, 3.11.x
  prior to 3.11.14, 3.12.x prior to 3.12.12 and 3.13.x prior to 3.13.6.",VendorFix,322ea07b-138b-42e9-bc8b-1712375391e3
Python 2.7.x < 2.7.15 Heap-Based Buffer Overflow Vulnerability Python Issue (bpo-31530) - Linux,Python is prone to a heap-based buffer overflow vulnerability.,Python 2.7.x before version 2.7.15.,VendorFix,f64d5cfe-fd63-4118-b1d3-f9fb87c00ae3
TCP Timestamps Information Disclosure,"The remote host implements TCP timestamps and therefore allows
  to compute the uptime.",TCP implementations that implement RFC1323/RFC7323.,Mitigation,092ac31c-edc8-4637-a761-245e4e4627aa
Python Improper Input Validation Vulnerability (Jan 2025) - Linux,"Python is prone to an improper input validation vulnerability
  in the urllib.parse.urlsplit and urlparse standard functions.","Python versions prior to 3.9.22, 3.10.x prior to 3.10.17,
  3.11.x prior to 3.11.12, 3.12.x prior to 3.12.9 and 3.13.x prior to 3.13.2.",VendorFix,12f97b38-e991-4196-8760-53d505dce54a
Python SSRF Vulnerability (Nov 2024) - Linux,"Python is prone to a server-side request forgery (SSRF)
  vulnerability.","Python versions prior to 3.9.21, 3.10.x prior to 3.10.16 and
  3.11.x prior to 3.11.4.",VendorFix,de36abd4-ac43-47f9-9e3b-44f09414dc52
ICMP Timestamp Reply Information Disclosure,The remote host responded to an ICMP timestamp request.,,Mitigation,7bbbcc77-244a-4f2c-9ea6-9bed66c03677
Python Improper Encoding of Output Vulnerability (Feb 2025) - Linux,"Python is prone to an improper encoding of output
  vulnerability.",Python versions prior to 3.11.10 and 3.12.x prior to 3.12.4.,VendorFix,a4745036-b6a7-4442-ba39-829509063e8a
Services,This plugin performs service detection.,,,75ac0636-c1e3-4cb0-9ca9-abaf8ee771b1
HTTP Server Banner Enumeration,"This script tries to detect / enumerate different HTTP server
  banner (e.g. from a frontend, backend or proxy server) by sending various different HTTP requests
  (valid and invalid ones).",,,93f65dd2-6020-418f-8703-4448692203da
HTTP Server type and version,"This script detects and reports the HTTP Server's banner
  which might provide the type and version of it.",,,a1377202-31fb-4153-8c3b-525e0f8f088e
IP Forwarding Enabled - Active Check,Checks if the remote host has IP forwarding enabled.,,,d7f86877-8697-473b-9aa6-45944b68a744
HTTP Security Headers Detection,"All known security headers are being checked on the remote web
  server.

  On completion a report will hand back whether a specific security header has been implemented
  (including its value and if it is deprecated) or is missing on the target.",,,9a831b70-603c-42fc-899b-60de97dbc8f9
Traceroute,"Collect information about the network route and
  network distance between the scanner host and the target host.",,,17f1200a-5005-4056-9015-9377da4ac7d3
Web Application Scanning Consolidation / Info Reporting,"The script consolidates and reports various information for web
  application (formerly called 'CGI') scanning.

  This information is based on the following scripts / settings:

  - HTTP-Version Detection (OID: 1.3.6.1.4.1.25623.1.0.100034)

  - No 404 check (OID: 1.3.6.1.4.1.25623.1.0.10386)

  - Web mirroring / webmirror.nasl (OID: 1.3.6.1.4.1.25623.1.0.10662)

  - Directory Scanner / DDI_Directory_Scanner.nasl (OID: 1.3.6.1.4.1.25623.1.0.11032)

  - The configured 'cgi_path' within the 'Scanner Preferences' of the scan config in use

  - The configured 'Enable CGI scanning', 'Enable generic web application scanning' and
  'Add historic /scripts and /cgi-bin to directories for CGI scanning' within the
  'Global variable settings' of the scan config in use

  If you think any of this information is wrong please report it to the referenced community
  forum.",,,c66e70f2-1291-4f7d-aee3-0ed11cd10344
Allowed HTTP Methods Enumeration,Enumerates which HTTP methods are allowed.,,,06a9cb85-33ef-434b-a390-c8a631beb82e
CPE Inventory,"This routine uses information collected by other routines about
  CPE identities of operating systems, services and applications detected during the scan.

  Note: Some CPEs for specific products might show up twice or more in the output. Background:

  After a product got renamed or a specific vendor was acquired by another one it might happen that
  a product gets a new CPE within the NVD CPE Dictionary but older entries are kept with the older
  CPE.",,,369430b0-4be7-422f-9fd7-2f82456223cf
OS Detection Consolidation and Reporting,"This script consolidates the OS information detected by several
  VTs and tries to find the best matching OS.

  Furthermore it reports all previously collected information leading to this best matching OS. It
  also reports possible additional information which might help to improve the OS detection.

  If any of this information is wrong or could be improved please consider to report these to the
  referenced community forum.",,,3f864c2f-37a1-4771-bcc5-a94b63bc198e
Hostname Determination Reporting,"The script reports information on how the hostname of the target
  was determined.",,,0b4c7cd2-30dc-405e-90c4-c4180e578b7f
Python Detection Consolidation,Consolidation of Python detections.,,,04e821c9-c0cd-47f8-82f9-19d397b07047
TCP Sequence Number Approximation Reset DoS Vulnerability (Apr 2004),"Various TCP services of different vendors are prone to a denial
  of service (DoS) vulnerability.","The TCP/IP v4 stack of various products / vendors including:

  - Microsoft Windows

  - Cisco

  - Juniper Networks Junos OS

  - IBM AIX

  are known to be affected. Other products or vendors might be affected as well.",VendorFix,f1d4c40c-9af4-427d-be91-facce251ddbd
Backup File Scanner (HTTP) - Unreliable Detection Reporting,The script reports backup files left on the web server.,,Mitigation,edc3c58f-e1b2-4be2-adfd-379573377279
TCP Timestamps Information Disclosure,"The remote host implements TCP timestamps and therefore allows
  to compute the uptime.",TCP implementations that implement RFC1323/RFC7323.,Mitigation,11ad118b-11db-4a31-85ce-5586ef973818
ICMP Timestamp Reply Information Disclosure,The remote host responded to an ICMP timestamp request.,,Mitigation,90af1b88-6b73-4ba6-8517-9ef74ed44749
Response Time / No 404 Error Code Check,"This VT tests if the remote web server does not reply with a 404
  error code and checks if it is replying to the scanners requests in a reasonable amount of time.",,,55d7de90-faf6-4113-89c6-3375d8c9af17
OS Detection Consolidation and Reporting,"This script consolidates the OS information detected by several
  VTs and tries to find the best matching OS.

  Furthermore it reports all previously collected information leading to this best matching OS. It
  also reports possible additional information which might help to improve the OS detection.

  If any of this information is wrong or could be improved please consider to report these to the
  referenced community forum.",,,80820676-1b71-4aea-9683-dfa7e6bd7f9c
IP Forwarding Enabled - Active Check,Checks if the remote host has IP forwarding enabled.,,,d27efbc6-344d-4e12-86cc-20ee836f3e94
Traceroute,"Collect information about the network route and
  network distance between the scanner host and the target host.",,,7a3e9f68-e963-48b6-9591-5d0722d3b45b
security.txt Detection (HTTP),"Web Servers can use a file called security.txt to provide
  contact information for security researchers and other security related content.",,,a565ed9c-ca3c-489d-b837-070c555ac72f
Allowed HTTP Methods Enumeration,Enumerates which HTTP methods are allowed.,,,28d1f7d0-d673-4b26-b3c0-80715c006fdf
HTTP Security Headers Detection,"All known security headers are being checked on the remote web
  server.

  On completion a report will hand back whether a specific security header has been implemented
  (including its value and if it is deprecated) or is missing on the target.",,,ff280fb3-6edc-4a8f-9e37-6bb460117b8b
Web Application Scanning Consolidation / Info Reporting,"The script consolidates and reports various information for web
  application (formerly called 'CGI') scanning.

  This information is based on the following scripts / settings:

  - HTTP-Version Detection (OID: 1.3.6.1.4.1.25623.1.0.100034)

  - No 404 check (OID: 1.3.6.1.4.1.25623.1.0.10386)

  - Web mirroring / webmirror.nasl (OID: 1.3.6.1.4.1.25623.1.0.10662)

  - Directory Scanner / DDI_Directory_Scanner.nasl (OID: 1.3.6.1.4.1.25623.1.0.11032)

  - The configured 'cgi_path' within the 'Scanner Preferences' of the scan config in use

  - The configured 'Enable CGI scanning', 'Enable generic web application scanning' and
  'Add historic /scripts and /cgi-bin to directories for CGI scanning' within the
  'Global variable settings' of the scan config in use

  If you think any of this information is wrong please report it to the referenced community
  forum.",,,0762a321-b9f6-4252-8dce-9c986dee32b5
jQuery Detection Consolidation,Consolidation of jQuery detections.,,,7bea094a-e0fb-4748-a9e4-b03ee39ff491
CPE Inventory,"This routine uses information collected by other routines about
  CPE identities of operating systems, services and applications detected during the scan.

  Note: Some CPEs for specific products might show up twice or more in the output. Background:

  After a product got renamed or a specific vendor was acquired by another one it might happen that
  a product gets a new CPE within the NVD CPE Dictionary but older entries are kept with the older
  CPE.",,,d193ad1e-989c-45b5-a69a-024fcf65f514
robot.txt / robots.txt exists on the Web Server (HTTP),"Web Servers can use a file called /robot(s).txt to ask search engines
  to ignore certain files and directories. By nature this file can not be used to protect private files
  from public read access.",,Mitigation,64f218e6-623a-4484-b96d-e116f36bf1f9
Hostname Determination Reporting,"The script reports information on how the hostname of the target
  was determined.",,,d7b077c3-dd0b-4d1f-bae6-58b90ef9fbe4
Check open ports,This plugin checks if the port scanners did not kill a service.,,,2409b1e3-d960-4929-9369-60c669cb0770
Services,This plugin performs service detection.,,,98039371-6866-428d-aaa6-bb698e5cb99a
TCP Timestamps Information Disclosure,"The remote host implements TCP timestamps and therefore allows
  to compute the uptime.",TCP implementations that implement RFC1323/RFC7323.,Mitigation,7101e3d1-cb36-476b-8cfa-ba74635b2ebf
ICMP Timestamp Reply Information Disclosure,The remote host responded to an ICMP timestamp request.,,Mitigation,cf2ee8eb-324a-47b6-ba8d-d1f98b83232f
IP Forwarding Enabled - Active Check,Checks if the remote host has IP forwarding enabled.,,,3e133306-966d-4b4e-bde4-9c21458b6565
Traceroute,"Collect information about the network route and
  network distance between the scanner host and the target host.",,,7f17bb4b-c248-46cb-b563-fa99d7ed088f
HTTP Server type and version,"This script detects and reports the HTTP Server's banner
  which might provide the type and version of it.",,,0f8772ce-f1af-4937-af3e-76f3b64a8004
HTTP Server Banner Enumeration,"This script tries to detect / enumerate different HTTP server
  banner (e.g. from a frontend, backend or proxy server) by sending various different HTTP requests
  (valid and invalid ones).",,,aed5eb99-a3f2-4f31-9710-5d932574a1eb
HTTP Security Headers Detection,"All known security headers are being checked on the remote web
  server.

  On completion a report will hand back whether a specific security header has been implemented
  (including its value and if it is deprecated) or is missing on the target.",,,c02656c2-1bc3-4a21-b6b9-67c0c2389e10
Web Application Scanning Consolidation / Info Reporting,"The script consolidates and reports various information for web
  application (formerly called 'CGI') scanning.

  This information is based on the following scripts / settings:

  - HTTP-Version Detection (OID: 1.3.6.1.4.1.25623.1.0.100034)

  - No 404 check (OID: 1.3.6.1.4.1.25623.1.0.10386)

  - Web mirroring / webmirror.nasl (OID: 1.3.6.1.4.1.25623.1.0.10662)

  - Directory Scanner / DDI_Directory_Scanner.nasl (OID: 1.3.6.1.4.1.25623.1.0.11032)

  - The configured 'cgi_path' within the 'Scanner Preferences' of the scan config in use

  - The configured 'Enable CGI scanning', 'Enable generic web application scanning' and
  'Add historic /scripts and /cgi-bin to directories for CGI scanning' within the
  'Global variable settings' of the scan config in use

  If you think any of this information is wrong please report it to the referenced community
  forum.",,,5d494dd3-07af-44c2-b8ba-deb2d77f35b1
CPE Inventory,"This routine uses information collected by other routines about
  CPE identities of operating systems, services and applications detected during the scan.

  Note: Some CPEs for specific products might show up twice or more in the output. Background:

  After a product got renamed or a specific vendor was acquired by another one it might happen that
  a product gets a new CPE within the NVD CPE Dictionary but older entries are kept with the older
  CPE.",,,d0ec51fb-68cb-448e-bd5f-47e3fec81984
Services,This plugin performs service detection.,,,e865613c-9830-4ab8-a842-5b958d234fc1
Hostname Determination Reporting,"The script reports information on how the hostname of the target
  was determined.",,,9c4febd2-47ac-4765-bed5-ea1cba756435
OS Detection Consolidation and Reporting,"This script consolidates the OS information detected by several
  VTs and tries to find the best matching OS.

  Furthermore it reports all previously collected information leading to this best matching OS. It
  also reports possible additional information which might help to improve the OS detection.

  If any of this information is wrong or could be improved please consider to report these to the
  referenced community forum.",,,98d70d13-95bb-4501-a3ce-79873a284f70
TCP Timestamps Information Disclosure,"The remote host implements TCP timestamps and therefore allows
  to compute the uptime.",TCP implementations that implement RFC1323/RFC7323.,Mitigation,afaabaf7-cd9d-4847-9f03-5f0f486eb284
ICMP Timestamp Reply Information Disclosure,The remote host responded to an ICMP timestamp request.,,Mitigation,c84e0899-7561-4eb9-b26b-0eed5bd37d23
IP Forwarding Enabled - Active Check,Checks if the remote host has IP forwarding enabled.,,,dc3ede8f-35fa-497a-b2bb-3c92882463d2
Traceroute,"Collect information about the network route and
  network distance between the scanner host and the target host.",,,08c76fa3-e187-48c9-8748-76fce0d2e06a
OS Detection Consolidation and Reporting,"This script consolidates the OS information detected by several
  VTs and tries to find the best matching OS.

  Furthermore it reports all previously collected information leading to this best matching OS. It
  also reports possible additional information which might help to improve the OS detection.

  If any of this information is wrong or could be improved please consider to report these to the
  referenced community forum.",,,d6b86f17-9b4e-4e91-92fb-1aa33cf6b6e4
Unknown OS and Service Banner Reporting,"This VT consolidates and reports the information collected by
  the following VTs:

  - Collect banner of unknown services (OID: 1.3.6.1.4.1.25623.1.0.11154)

  - Service Detection (unknown) with nmap (OID: 1.3.6.1.4.1.25623.1.0.66286)

  - Service Detection (wrapped) with nmap (OID: 1.3.6.1.4.1.25623.1.0.108525)

  - OS Detection Consolidation and Reporting (OID: 1.3.6.1.4.1.25623.1.0.105937)

  If you know any of the information reported here, please send the full output to
  the referenced community forum.",,,c3bc6d84-d0fd-403e-8fa4-e3a3988c648b
CPE Inventory,"This routine uses information collected by other routines about
  CPE identities of operating systems, services and applications detected during the scan.

  Note: Some CPEs for specific products might show up twice or more in the output. Background:

  After a product got renamed or a specific vendor was acquired by another one it might happen that
  a product gets a new CPE within the NVD CPE Dictionary but older entries are kept with the older
  CPE.",,,797f7c43-f549-40eb-a8f6-afffed31446b
Hostname Determination Reporting,"The script reports information on how the hostname of the target
  was determined.",,,8b35723d-a5fe-4acb-96c4-15af88477f45
ICMP Timestamp Reply Information Disclosure,The remote host responded to an ICMP timestamp request.,,Mitigation,a092c274-86a9-436c-9cbb-d66300bf40ac
OS Detection Consolidation and Reporting,"This script consolidates the OS information detected by several
  VTs and tries to find the best matching OS.

  Furthermore it reports all previously collected information leading to this best matching OS. It
  also reports possible additional information which might help to improve the OS detection.

  If any of this information is wrong or could be improved please consider to report these to the
  referenced community forum.",,,21e8696d-8b2a-40f4-adfd-ef0b62e9e0c1
IP Forwarding Enabled - Active Check,Checks if the remote host has IP forwarding enabled.,,,16e40458-a656-4f7a-8426-b08e6158e1ba
Traceroute,"Collect information about the network route and
  network distance between the scanner host and the target host.",,,924be057-7ca9-45e9-b91e-99b6d5382bb0
